year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2007,9,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",355,125,24.78,14.61,74.98,0.44,10.18,4,0,5652,1430,1132,2591,8,491
2007,9,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",84,19,4.72,2.47,10.19,0,1.62,0,0,968,229,87,575,0,77
2007,9,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",107,35,14,3,18,0,0,1,0,2524,566,272,1686,0,0
2007,9,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",404,107,20.44,0.93,51.57,0,34.06,6,0,6068,1126,16,2504,0,2422
2007,9,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",266,91,14.99,0,55.58,0,20.42,1,0,4226,515,0,2785,0,926
2007,9,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4544,931,58.5,10.15,650.99,1.27,210.1,78,8,63589,4807,786,43803,79,14114
2007,9,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",68,9,4,0,4,0,1,0,0,504,159,0,135,0,210
2007,10,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",573,204,25.31,3.6,143.06,0,32.03,9,3,14137,1757,272,9907,0,2201
2007,10,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,12,1,1.68,6.45,0,2.87,0,0,713,22,175,386,0,130
2007,10,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",296,115,0.94,0.55,98.42,0,15.09,1,2,11780,28,36,9548,0,2168
2007,10,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5118,1652,112.32,31.72,1281.84,1.44,224.68,32,28,118500,10078,2934,89196,41,16251
2007,10,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",331,89,12.96,0.79,62.35,0,12.9,3,1,3960,705,19,2628,0,608
2007,10,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",79,40,8.4,4.34,25.26,0,2,3,1,3762,701,656,1966,0,439
2007,10,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",167,63,7.42,0,39.59,0,15.99,2,0,4907,418,0,3182,0,1307
2007,10,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",120,38,3.73,0,26.44,0,7.84,7,0,2450,182,0,1820,0,448
2007,10,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",366,170,22.75,44.83,86.89,0,15.53,6,1,10638,1345,3754,4420,0,1119
2007,10,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",89,37,6.06,1.54,27.45,0.95,1,2,0,2593,191,180,2184,20,18
2007,10,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",113,54,14,1,38,1,0,2,0,4493,409,59,4010,15,0
2007,10,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",425,154,15.95,1.38,102.86,0,33.8,11,2,11622,945,150,7756,0,2771
2007,10,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",277,125,12.9,0,91,0,21.1,4,5,7528,614,0,5894,0,1020
2007,10,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4800,1628,64.35,5,1228.31,2.13,328.21,248,40,140491,4680,555,110574,107,24575
2007,10,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",66,9,6,0,2,0,1,3,0,511,324,0,111,0,76
2007,11,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",542,207,32.19,1.06,142.64,0,31.11,12,1,13322,2304,86,8713,0,2219
2007,11,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,14,3.84,0,9.07,0,1.1,0,0,604,166,0,397,0,41
2007,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",386,157,13.03,0,117.1,0,26.87,1,0,13961,1203,0,10274,0,2484
2007,11,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4985,1642,84.07,39.21,1293.74,2.73,222.25,28,13,106832,7053,2781,81968,52,14978
2007,11,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",318,94,13.23,0,71.07,0,9.71,4,0,4643,519,0,3641,0,483
2007,11,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",74,41,9.59,4.92,26,0,0.49,2,1,2614,609,374,1579,0,52
2007,11,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",149,56,6,0,39.79,0,10.2,1,1,3902,200,0,2855,0,847
2007,11,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",114,42,3.35,0,31.88,0,6.77,7,0,2714,155,0,2133,0,426
2007,11,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",348,178,14.14,46.56,106.79,0,10.5,9,1,10269,736,3212,5709,0,612
2007,11,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",89,36,7.28,1,26.72,0,1,1,0,2435,328,52,1975,0,80
2007,11,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",109,50,13,0,37,0,0,1,0,4010,490,0,3520,0,0
2007,11,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",404,165,23.54,1,102.2,0,38.26,6,0,11030,1207,58,7319,0,2446
2007,11,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",274,108,13.18,0,81.01,0,13.81,6,1,6431,742,0,4957,0,732
2007,11,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4559,1788,79.82,4.21,1323.58,1.07,379.32,157,37,156406,8915,278,112274,22,34917
2007,11,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",61,10,2,0,8,0,0,1,0,700,258,0,442,0,0
2007,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",562,242,52.49,15.28,113.52,0,60.71,37,0,18416,4233,814,8186,0,5183
2007,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,18,3.8,1,11.25,0,1.95,0,0,1179,176,39,825,0,139
2007,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",398,177,17.6,0,111.32,0,48.09,6,0,16523,999,0,11773,0,3751
2007,12,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4976,1872,174.65,61.04,1195.85,4.84,435.62,220,17,131673,13427,5746,81717,143,30640
2007,12,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",321,110,27.54,1.21,64.78,0,16.46,7,0,5741,1148,69,3641,0,883
2007,12,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",79,48,15.55,9.95,22.2,0,0.3,4,0,3863,1069,896,1868,0,30
2007,12,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",149,47,8.03,0,26.04,0,12.93,4,0,4417,275,0,2495,0,1647
2007,12,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",116,42,7.4,0,29.83,0,4.77,10,0,3620,429,0,2786,0,405
2007,12,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",350,187,32.46,39.05,101.18,0,14.31,21,0,10927,1783,2602,5636,0,906
2007,12,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",93,49,15.38,4.5,27.68,0,1.44,3,0,3414,794,456,2088,0,76
2007,12,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",135,81,43,2,36,0,0,14,0,7304,3663,191,3450,0,0
2007,12,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",418,191,41.79,4.32,93.15,0,51.75,40,0,14170,2344,402,7487,0,3937
2007,12,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",274,105,9.64,0,77.17,0,18.19,7,0,7113,377,0,5868,0,868
2007,12,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4828,1909,141.8,28.55,1262.67,3.15,472.83,469,10,163245,12143,3016,110343,110,37633
2007,12,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,15,8,0,6,0,1,2,0,755,436,0,296,0,23
2008,1,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",562,207,57.66,13.6,79.91,0.98,54.85,33,0,12146,3369,678,4075,41,3983
2008,1,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,22,2.32,0.08,16.61,0,3,1,0,931,114,4,704,0,109
2008,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",368,112,8.43,0,78.25,0,25.32,0,1,7809,339,0,5621,0,1849
2008,1,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4739,1344,140.11,52.47,872.81,5.44,273.17,79,6,77264,10272,4498,44126,118,18250
2008,1,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",325,74,12.96,1.25,44.17,0,15.62,11,0,3304,427,269,1873,0,735
2008,1,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",59,33,13.01,0.87,17.82,0,1.31,1,0,1996,714,52,1178,0,52
2008,1,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",126,35,1.92,0.53,26.62,0,5.93,1,0,2251,54,42,1726,0,429
2008,1,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",115,24,0.88,0.2,17.31,0,5.61,6,0,1439,130,5,1048,0,256
2008,1,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",375,129,20.77,21.7,74.28,0,12.25,10,0,5816,1148,870,3046,0,752
2008,1,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",113,31,12.08,2,16.68,0,0.24,3,0,1266,616,39,591,0,20
2008,1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",140,56,19,4,32,0,1,5,0,4228,1210,546,2360,0,112
2008,1,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",399,164,32.09,6.67,56.68,0,68.56,33,0,12416,1965,791,3822,0,5838
2008,1,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",259,79,8.03,0,51.79,0,19.18,6,0,4575,394,0,2961,0,1220
2008,1,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4740,1378,79.52,19,952.6,1.76,325.11,165,10,94118,8409,1361,62133,53,22162
2008,1,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",88,22,11,5,4,0,2,3,0,1233,404,486,162,0,181
2008,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",518,203,52.32,8.9,93.69,0,48.09,53,1,13785,3667,618,6078,0,3422
2008,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",58,19,4.95,0,13.05,0,1,1,0,885,196,0,658,0,31
2008,2,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",386,163,17.98,0.76,92.94,0,51.31,10,0,15721,1894,13,8902,0,4912
2008,2,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4607,1550,132.69,54.98,1050.99,2.18,309.15,186,14,99689,14112,3288,61722,105,20462
2008,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",309,77,11.17,2.45,47.13,0,16.26,11,1,4530,508,459,2736,0,827
2008,2,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",54,30,4.45,5.29,18.94,0,1.32,5,0,2403,328,245,1688,0,142
2008,2,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",130,58,3.25,0,31.77,0,22.98,3,0,4708,105,0,2655,0,1948
2008,2,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",108,30,2.64,0,18.22,0,9.15,15,0,1643,124,0,1145,0,374
2008,2,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",347,167,34.13,40.54,78.14,0,14.19,26,0,9966,2345,2839,3601,0,1181
2008,2,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",105,44,11.13,1.69,30.33,0,0.85,6,0,2738,626,68,1924,0,120
2008,2,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",131,72,25,3,41,0,3,20,0,6069,1268,193,4524,0,84
2008,2,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",371,153,20.77,3.96,76.3,0,51.97,28,0,10961,1543,252,5129,0,4037
2008,2,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",239,94,9.57,0,73.54,0,10.89,10,0,5901,446,0,4907,0,548
2008,2,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4166,1614,98.94,16.05,1085.23,2.89,410.89,504,21,118720,8623,1976,79770,161,28190
2008,2,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",87,23,13,0,6,0,4,8,0,1634,500,0,709,0,425
2008,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",555,224,45.41,5.39,122.4,0,50.8,44,5,17199,3172,388,9016,0,4623
2008,3,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,26,1.92,0,22.31,0,1.77,0,0,1509,51,0,1348,0,110
2008,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",477,221,15.79,1.26,136.62,0,67.33,6,0,20154,953,365,12568,0,6268
2008,3,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5179,1932,173.18,67.26,1265.51,4.65,421.4,71,31,136549,15057,4877,84432,109,32074
